"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Switzerland","CHE","Customs and other import duties (current LCU)","GC.TAX.IMPT.CN","","","","","","","","","","","","","2921000000","2987000000","2802000000","2939000000","2834000000","2920000000","2990000000","3002000000","3171000000","3244000000","3266000000","3382000000","3393000000","3449000000","3758000000","3773000000","3960000000","4096000000","1200677796","1221216959","1228339851.59","1173963099","1223313479","1197155773.45","1358424105","1093455632","1034115236","1098891338.01","1096077885","1066670873","1091451233","1089804286","1054211980","974058189","1027449594","1040330743","1017108007","1033402040.11","1079416235.92","1046326040.58","1043845066.37","1059339198.9","1068410877.25","1055710601.95","1134339485.16","1102681685.33","1103429699.22","",
"Switzerland","CHE","Taxes on goods and services (% value added of industry and services)","GC.TAX.GSRV.VA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97787201216953","4.77823404838931","4.62280009484885","4.72568661767553","4.6453227621775","5.3684057761632","5.28711283221659","5.46182608846085","5.85894793566267","6.2837916339531","6.6310580995113","6.49726806138448","6.26084462938612","6.26258656414939","6.32562207260689","6.32200045516046","6.23224863761878","6.03526016917818","6.01138757400487","5.96727920308932","6.07103793749796","6.05659664746869","5.9614370541485","5.9216802621612","5.83828233165287","5.80226525797795","5.70167350779313","5.84210184058873","5.62436791750634","",
"Switzerland","CHE","Taxes on goods and services (% of revenue)","GC.TAX.GSRV.RV.ZS","","","","","","","","","","","","","23.0644801427934","21.0269174041298","19.825918762089","18.6715782203292","18.0714187422595","19.1340734991395","19.5215584250769","20.1862290180935","20.3371696258169","20.7337514869687","20.6077375610729","21.3703448439765","21.1773465901625","","","","","","31.3933526786816","30.3665295923851","28.8160473571506","28.9795379229052","27.7023954715277","30.653925294708","29.5558041060661","30.6823284371708","31.5286075674512","33.9636565773059","33.487933812623","34.5853659349778","33.3082465832832","33.7090069198648","34.5659494755364","34.4566122643214","34.1634090769896","33.7358745559216","32.9345592290794","32.7273585278517","33.4713577933663","33.0166898844657","32.7443335716458","32.2494598262987","32.3116760962822","31.0798042501573","30.8572996944268","30.4765367348679","29.9671830296457","",
"Switzerland","CHE","Taxes on goods and services (current LCU)","GC.TAX.GSRV.CN","","","","","","","","","","","","","4135000000","4562000000","4920000000","4866000000","5253000000","5670000000","6153000000","6482000000","7033000000","7669000000","8267000000","8992000000","9670000000","10774000000","11780000000","12486000000","12890000000","13746000000","16926755806","17062760157.85","16931983971.05","17699173897.47","17841618270.26","20762577759.6","20641945919.54","21700763559.89","23910307935.96","25918692514.65","28738873182.12","28958258776.91","27986413752.48","28358119228.05","29491504995.57","30670616228.17","32098947318.11","33141846635.22","34426735725.32","33628900312.97","35338115495.45","36012160270.05","35841173013.84","36270350822.54","36409688784.65","36498917514.7","36314357688.28","37636747950.68","37387535782.19","",
"Switzerland","CHE","Taxes on exports (% of tax revenue)","GC.TAX.EXPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Taxes on exports (current LCU)","GC.TAX.EXPT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","12.7960246128917","13.8112718200446","14.5829475164295","15.3217624722218","16.8501042725197","16.7700847868069","17.1651243573616","16.7305595797363","16.7920065403449","16.7470099247943","17.1250695263119","17.4437285971546","17.7005136256602","","","","","","14.7329124559384","14.6849469225172","15.024577922585","15.2567301273289","15.7058660960481","16.3155246241222","16.7010113972127","16.5626894424481","17.2808545310831","17.0267215825739","18.2026497713926","17.3138718785308","17.3762746778653","17.1643432301639","16.8680523694432","16.9542996303419","16.8841441033854","16.5463432508888","17.364155140091","17.3888991874483","17.2915367713405","17.5051110126598","17.4202503308467","17.5693670477391","17.2887239123374","17.8963885733533","17.6619095939269","18.3165133160086","17.9687268705625","",
"Switzerland","CHE","Revenue, excluding grants (current LCU)","GC.REV.XGRT.CN","","","","","","","","","","","","","17485000000","21031000000","24091000000","25142000000","28006000000","28625000000","30482000000","31056000000","33487000000","35853000000","38841000000","40759000000","44205000000","","","","","","52818383291.32","54985899834.21","57427747443.72","59594009148.08","62863174106.56","66101532238.4","68138957429.83","68871803374.06","73919892107.98","74152564362.62","83631528295.17","81412942069.79","81631653283.65","81576974070","82677577925.16","86280430818.81","91223173334.74","95321497907.18","104259770349.2","102457654569.34","105276236240.32","108751552472.81","109122886907.47","112123659544.25","112327951228.76","117088553952.25","116834238440.21","122636749586.27","123902457699.62","",
"Switzerland","CHE","Social contributions (% of revenue)","GC.REV.SOCL.ZS","","","","","","","","","","","","","36.3509593931281","43.1093289085546","44.2295293359123","46.1110471585895","44.3270950873813","46.168123375966","46.0642786890447","47.1582946653795","46.4895032097623","46.8746620525576","46.5699471532556","47.645982365663","47.6347947965486","","","","","","36.9070995040333","38.2284865973924","38.0507430987105","42.1050123890204","39.8120207030356","41.1046147118609","40.3871132239919","40.3445977280044","37.0180158664273","38.2631025139759","35.742402339047","38.6554973085493","39.4174718254137","38.5284705082864","37.0983688782669","36.2041031900721","35.4181624051286","35.5053605213361","35.000111266081","36.9906682632513","36.2859454786757","37.4944256642744","38.2434916728384","37.8663313796908","38.3485274686772","37.4563750964093","37.7731196622681","36.3785105703699","36.6985242602979","",
"Switzerland","CHE","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","6517000000","9353000000","10976000000","12017000000","12885000000","13681000000","14519000000","15143000000","16077000000","17338000000","18682000000","20048000000","21751000000","23368000000","24671000000","26014000000","27964000000","30166000000","19899673259.07","21480343877.44","22358186889.71","25715521697.1","25640774520.07","27841059538.98","28206595361.92","28534619789.6","28073303162.88","29199729612.71","30673626321.46","32366171759.34","33119536113.21","32412552613.78","31652153280.94","32226097746.05","33277877116.55","34880175143.4","36585872382.05","38009651603.15","38309677787.89","40896142859.27","41860421397.81","42587538858.06","43212179594.88","43987315172.25","44453227988.24","44925341913.66","45785664524.36","",
"Switzerland","CHE","Stocks traded, turnover ratio of domestic shares (%)","CM.MKT.TRNR","","","","","","","","","","","","","","","","192.227357622183","206.412470873066","120.574015091382","112.759199657944","159.509070093891","185.269034568395","195.351885250433","","287.579934924595","325.737691869501","255.152477296826","101.476064525442","329.028958792432","276.876443572289","242.067112190502","254.083336283194","38.7560095425129","37.2929218942598","69.0844218657887","89.7174535702686","80.1596033097245","103.72757708339","93.9079347203373","99.8387940507122","68.5976828401584","80.0309674442374","111.233152032622","80.1026067760056","61.7067809863139","5.28933929372191","6.0347854707553","6.7022838034355","98.7923179629464","160.480774334817","72.3799128708812","71.2054006724526","75.9882313978502","47.9948752063884","45.4069518525228","49.0905302711631","62.871357887148","60.6999546733008","55.3949787541694","65.1104573657648","",
"Switzerland","CHE","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","49.8017469851388","64.8787038631694","50.6932086260578","43.2019258951927","62.2511534542645","66.5223996805015","68.7303088627643","","113.883452146492","122.827077757794","199.131188617977","84.5061463006469","220.591819888851","185.655624552794","204.761556711153","155.201515025791","28.1530250616724","26.6357407267458","70.7899453575151","87.3661097080698","93.1409378123882","125.785031017689","188.570165361871","233.214759671401","160.479792102079","233.076917480362","210.527251207738","162.818590238576","127.133251693564","11.1257760969758","13.8609894336805","18.8590141502048","262.393798371082","254.845018008897","142.310291972343","149.947438619399","118.343447377448","88.6151128120119","101.60937496727","103.507629946695","140.508057806794","124.717259150533","139.471407050329","133.072255452039","",
"Switzerland","CHE","Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","31659000000","43140000000","36001110000","42907390000","69497400000","79167200000","74911900000","","126768600000","130547100000","214595940000","130547100000","426770400000","388573800000","413779500000","400523200000","73511430000","72399770000","187135350000","255674000000","319117000000","415205600000","540289320000","688088100000","465251450000","634098120000","586594590000","490762350000","448671720000","43853810000","56648390000","81267490000","1259262900000","1412767510000","770619190000","875368250000","827906500000","591987480000","699584830000","734057670000","955219290000","837238026509.573","948337108766.279","938346173391.605","",
"Switzerland","CHE","Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","104","106","116","116","117","118","121","119","120","121","131","145","153","161","177","182","182","180","215","216","216","213","216","232","239","252","263","258","289","282","284","256","257","253","257","246","246","238","236","240","234","227","228","236","",
"Switzerland","CHE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","25.9077311373247","31.4315814295284","42.0432284581696","38.3134378624948","39.0267170497714","35.9058381426087","35.1828234340584","34.6836301027432","39.6006251883857","37.707358044092","78.0439957815194","83.2769251506199","67.0432841833873","67.0536005726763","84.58875510111","61.082917634869","72.6417022650132","71.423045912757","102.468752644467","97.3791678557203","116.194359710721","121.264792405752","200.803229166356","233.591322780744","233.943459104905","291.233412419713","189.266641608786","203.262536378962","206.028008043007","210.34339979251","229.684874480645","281.381909559514","265.601418998486","158.800964829098","196.615727109551","210.584361864857","155.739178554952","184.634531147227","223.774930537701","210.850502887108","223.485005777991","209.047678079278","248.03217881578","204.379236202399","",
"Switzerland","CHE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","16469560000","20899900000","29858100000","38052230000","43569560000","42730940000","38347160000","38745600000","44081170000","40077370000","84104980000","128648170000","129706030000","140341950000","170935860000","157634580000","189677500000","194138100000","270879230000","284976880000","398102020000","400284680000","575339370000","689199130000","678232020000","792315950000","527355900000","612667140000","727102780000","829098070000","938697660000","1212534300000","1274656700000","880334430000","1064686540000","1229356540000","1089519370000","1233438940000","1540699830000","1495314200000","1519323460000","1403355611192.93","1686497070000","1441160470000","",
"Switzerland","CHE","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.39279403429612","8.52773460827485","9.39542617723152","40.7704","1.9606394526122","39.8533690423771","1.309307280699","42.4536155778684","21.7306117038628","-6.29072067657575","9.43269188869897","-23.3576553525541","-11.8385927212232","33.7806928766375","14.1223116083943","14.8043687166861","26.9645467601576","4.95553696952578","-30.5979397772691","24.505048918857","11.038744941184","-9.41075661636812","18.1294369033328","25.7346967102522","-0.479565739322629","-0.827568156673308","-6.1250691059213","21.0930007704375","-11.9569656798225","",
"Switzerland","CHE","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.571202200690772","0.540590836081267","0.53063345707481","0.511474945778374","0.406370178934657","0.471770823614009","0.495154290427405","0.466491226474095","0.462622368547659","0.421733057906335","0.40277988598909","0.394754896423605","0.373670236606484","0.357912647467767","0.378089648813128","0.384323229225292","0.398118408214659","0.414190489526271","0.429980728705191","0.421204799197734","0.42171223385558","0.415864107310504","0.421345633699452","0.365709886648228","0.422076967346294","0.406553741705502","0.43446594788906","0.430111726353769","0.421219024394423","0.416591226959558","0.374154456020294","0.39950850658278","0.432426941075193","0.427319891580035","0.373831243080066","0.362314758371445","0.353964884614854","0.339287717238582","0.370234754837282","0.375995918608366","0.381175940762375","0.363864629134324","",
"Switzerland","CHE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","405654205.3","536905273.4","592401001","608697814.9","442919036.9","527022216.8","551177673.3","495811492.9","498550140.4","651503234.9","779242553.7","826214721.7","755107971.2","923652832","987244201.7","1044645752","1052437988","1212114624","1473188518.65763","1390360919.41004","1208285603.54852","1226985564.1241","1221534901.44819","994933149.51959","1176038086.22683","1225420692.98309","1533293465.90357","1695345813.35115","1721477365.19693","1795179912.44818","1795617229.75524","2214728945.76683","2341619108.8295","2494622576.5954","2615246749.25133","2420420106.33255","2437063151.98786","2406168040.98435","2516975788.92797","2524093962.73986","2591809297.96896","2565756334.56371","",
"Switzerland","CHE","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","","","","","","83732499.3297731","84796563.7118649","69371050.0144072","77326143.3586","105619122.629881","127414875.127834","129843504.407845","116142243.684765","136773465.947606","139470824.446911","142225424.928088","138060164.454019","152080968.492552","177594482.731403","169901538.013446","144696610.826407","144984184.371739","140197983.452269","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","303720577.15334","425049985.497288","490159226.841068","522167242.942016","733107348.747733","822548669.886594","946100986.133503","928635773.812494","1017042275.01653","1547598091.58731","1910552522.31157","2054260917.10517","1897091859.34563","2510728918.5898","2686905432.96973","2867193453.83778","2638099642.44222","2830607026.06763","3339283688.15817","3253290830.98033","2717126738.72788","2647030467.95158","7565360384.61827","7597755256.34247","10638075592.506","11435028893.0299","14077654467.7996","15247112066.2412","16642235864.4987","18962749122.887","24562599910.8203","29498642646.9662","27844777172.214","25935743381.9316","32350547860.5482","36361049523.134","37338316239.0786","39831947918.4565","37885272154.7734","42746187845.3942","48417272142.8114","44256208439.4323","",
"Switzerland","CHE","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1775011215.67645","1598938864.4425","5048583201.9128","8437300227.77017","3452943115.96429","4255450010.2508","5308923086.32731","-1578653741.17422","2950505291.1744","1809107405.08527","7922893849.32942","-1572721938.59365","5851315361.99321","11677089991.1813","6945437319.66754","8632145896.34781","5562135088.94895","8776311350.86299","1839880074.95805","5678789985.13902","-4427639706.90214","-2789103841.78309","3950905712.25717","537177851.519688","688710323.364071","24352497443.7087","9239157533.23557","-7166652505.20707","7535939857.30456","14558085388.5634","3025033361.96413","3753441539.88644","-10933657096.674","-16974713062.6301","-35208388278.5866","-19429663088.3925","",
"Switzerland","CHE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.577323359265435","0.731169938833947","1.17600493021261","1.37387097034949","1.19932736889541","0.19362254188661","1.23574649151144","2.14859161153784","1.08718470567901","0.415168501709479","0.645704010168753","1.25841148298248","1.213671207258","1.47844477670103","2.92892324920007","3.84535786988576","5.01575976651698","8.4838925367254","3.50463737067561","2.73974593524435","5.58805379641704","1.80186247256643","0.652062675243123","12.475778179868","10.1452262796346","0.539526360837645","8.80111104184472","3.02693357016187","2.96813782714396","5.97917586942538","-3.62037955544283","2.96159322873405","16.8287746079763","10.7841312934614","10.0431170785816","-9.59769550840629","",
"Switzerland","CHE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","642643620.490481","777125995.866918","1267334791.67726","2122388474.7415","2320291936.53845","405248411.125538","2497180494.21581","5544796309.51597","2838789160.79242","1128487634.09191","1706937974.44082","3682699144.72734","4158247959.95384","4880219415.70052","8391921105.89553","11345529735.0728","14541329307.9251","23080879762.6769","9765012889.09898","8258050580.1782","19721053893.3922","7102294152.7232","2664910821.00245","53760772986.3034","48688296542.6701","2990936685.10856","47658570354.7326","17670735602.9225","20764483834.5029","39943494321.6384","-24926465856.5785","21003091521.7734","114407460920.891","72394830220.4104","68288266496.5615","-67677224099.7803","",
"Switzerland","CHE","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","45.6489709000232","45.3477630737304","43.7883040017872","46.0328199572886","44.7973922344046","43.6134656434117","40.5996758508914","40.9731648741777","38.0567735979691","37.5646950092423","37.7825761247962","38.2628610203995","39.4740941645463","40.5513454751701","39.9764903929879","39.5133590738901","36.1177202444702","37.8201184214879","37.3830651225749","34.7888715120586","32.4996195018011","30.5851077871817","23.6973873046518","14.5073520353218","15.4630365129728","15.8684530007428","16.3013948069559","15.7262658767592","15.1606447374935","15.16889682262","14.2364137346361","14.9765584383877","15.3729728858074","15.5019621954272","15.956255944861","14.7110617200879","14.6839797180315","14.7412296925951","14.4115415065141","13.4720416248092","13.5208182784707","13.3837369528657","",
"Switzerland","CHE","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","18.1199060011142","17.6638178760424","18.3805873726663","18.753630490787","18.5971168162166","17.8123604019371","15.2581616114842","15.140440639031","15.0334641126241","12.6386321626618","11.5498171242233","11.4720726069808","16.1698269216174","16.2981314595412","16.3391768735125","15.6330904827558","15.3002327982607","14.8063246336542","15.060242977223","15.4169067412956","16.8509969052813","16.6311159919958","15.2804089984468","15.9076335583625","16.407044886835","12.5810125113844","11.9127277667929","12.4913991281897","11.6779908420342","11.9334840111226","12.0952291336703","12.8042367313736","11.5410613325353","10.9173202479629","10.6311220572972","11.2979907490537","11.3374643369202","11.4454198827127","9.64344363944505","9.69021369832142","10.3530454847257","10.3467788764878","",
"Switzerland","CHE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","30234014010.2322","41347783596.5253","48588878276.6854","59462335113.3432","59250522212.1214","55011203543.9495","52918295993.287","56153098656.4474","57026402808.1599","74842266185.6527","88354839250.4874","99335064580.0588","104397450983.389","125718426625.235","121693942898.32","127349783284.009","122178643536.325","132123777822.866","154894102242.271","154946885542.997","155528805822.317","166557375775.228","170774315819.487","201955158775.293","192850297567.366","189307436128.784","233241525278.41","276117611625.102","322679518559.094","353684021786.769","417383595105.776","436774515759.069","404179092400.525","497080952399.125","563833009610.206","565665747008.221","609514505034.86","603111359243.303","567401714335.716","584573271951.271","595231667745.083","609954979841.476","",
"Switzerland","CHE","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2203991618.26492","2521824633.58634","3394690983.73447","3531408528.00215","5249300745.55459","6919641079.54846","6424940414.92188","7507078111.3155","9103992747.16153","12083757951.9399","13358236534.519","15763623722.5864","17748226446.0836","19085607399.0826","18699063488.0459","17427557422.6674","22027170936.038","23012565593.0105","25849646402.636","",
"Switzerland","CHE","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","4289160401.80699","5436409094.48165","5956770542.02668","6887693393.72593","6816458718.14686","6979318377.45144","8230030531.94482","8151736760.58869","8817215241.38983","12029462177.4243","15218030322.5049","16113578897.0136","15303207665.3881","18276390380.2663","19221311141.9754","20683203532.8796","21105473905.0498","22103652685.0882","25303408193.1663","25555942104.0283","24446699108.5655","26127639870.7818","28860297855.2331","45883707718.4326","43831008445.0955","45715685001.073","52775915032.8461","60930599660.4901","66271561391.6114","71231046733.9597","85466953949.3013","96633733847.5084","91981544811.3364","94961022927.0808","107860506108.592","109230609788","114294571472.696","121031288016.015","113703715444.959","118819116333.076","122081546154.153","126842177852.995","",
"Switzerland","CHE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","20991711867.3149","28836529348.7007","33827284322.4462","41707595440.7896","40103605169.8981","36072914085.7517","34166822168.4194","36896461233.1229","37303352495.2943","48799925885.8387","55603851505.7866","63164081186.3596","66397237037.1502","78756537231.7772","74952109205.6554","80427837782.4214","75920908670.494","83272884804.1501","98016170964.2884","96394123024.8946","96016330046.079","94503684862.3679","92694323021.1075","94752175371.9894","96377626806.5927","101574407616.403","116874575011.422","142362847967.472","152774929868.74","171187837802.245","205860724272.599","251236338747.859","216809453014.189","277166481289.341","345690866021.45","332682538530.574","373417648349.829","329290510773.447","303452325282.341","317068387656.07","316702905162.65","335547715799.962","",
"Switzerland","CHE","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","5.00528452707437","4.88661240018646","5.42684191859825","4.74364180813392","4.42148319485953","4.84123583032046","18.9569344755731","19.1448261459747","20.8216016616663","24.4778188539742","25.0870312431146","23.9704822087451","24.8337321099744","23.7199079909251","24.7990073721484","25.6450897538603","29.2270841216194","27.5005788759882","27.6302200832206","30.8179843861793","31.1239071246174","32.7334596966225","39.686939571019","38.9244271510831","35.3329744737871","36.0706217709392","36.8582369972248","35.7382722643574","36.5011893888527","38.2959868724319","40.3740069988369","36.6387870002594","32.5476291198134","30.0601816349426","28.5796759117027","26.134150668855","25.507863740615","23.989665833213","24.08100548793","23.133323191878","23.4135281809641","22.8814702572431","",
"Switzerland","CHE","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","25280872269.1219","34272938443.1823","39784054864.4729","48595288834.5156","46920063888.0449","43052232463.2031","42396852700.3643","45048197993.7116","46120567736.6841","60829388063.263","70821881828.2915","79277660083.3732","81700444702.5383","97032927612.0435","94173420347.6308","101111041315.301","97026382575.5437","105376537489.238","123319579157.455","121950065128.923","120463029154.645","120631324733.15","121554620876.341","140635883090.422","140208635251.688","147290092617.476","169650490044.268","203293447627.962","219046491260.351","242418884536.205","291327678221.901","347870072595.367","308790997825.525","372127504216.421","453551372130.042","441913148318.574","487712219822.524","450321798789.461","417156040727.3","435887503989.146","438784451316.803","462389893652.956","",
"Switzerland","CHE","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","4953141741.11029","7074845153.34301","8804823412.21255","10867046278.8276","12330458324.0765","11958971080.7464","10521443292.9227","11104900662.7358","10905835071.4758","14012878122.3897","17532957422.1959","20057404496.6856","22697006280.8503","28685499013.1915","27520522550.6889","26238741968.7081","25152260960.7814","26747240333.6276","31574523084.8161","32996820414.0743","35065776667.6715","45926051042.0777","49219694943.146","61319275684.8709","52641662315.6777","42017343511.3081","63591035234.1419","72824163997.1402","103633027298.743","111265137250.564","126055916883.875","88904443163.7017","95388094574.9998","124953448182.704","110281637480.164","123752598689.647","121802285212.336","152789560453.842","150245673608.416","148685767962.125","156447216428.28","147565086188.52","",
"Switzerland","CHE","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","31.225838571788","32.1018066500408","32.4042667069484","30.4699077437908","32.1840077545192","33.7329381243305","25.1852280620513","24.7415683408166","26.0881606277406","25.318853974122","25.5805755078658","26.2945841638746","19.5223468038618","19.4306150743635","18.8853253613514","19.2084606894939","19.3549628356495","19.8729780688697","19.9264718169817","18.9762373604665","19.5254764683003","20.0503165242","21.3352641258824","30.6605872552325","32.7969441264049","35.4799127169336","34.9276404290263","36.0440627306937","36.6601750316195","34.6016322938255","33.2943501328569","35.5804178299794","40.5383366618437","43.5205359216674","44.8329460861387","47.8322245775391","48.4384857209656","49.8008294557095","51.8453533270334","53.7039123602875","52.7093968780323","28.0358521982989","",
"Switzerland","CHE","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","3.00705078176948","2.62333928852115","2.62507702108939","1.77615811994055","2.16592926775214","2.32887437901713","2.06066219032184","2.16664926386134","2.44634202630972","2.82809611829945","2.78940642488873","2.48950337164426","2.25924609245493","2.31795122258634","2.1096969872874","2.32696466575669","2.15258226500522","2.1067778108564","2.07850804632276","2.01852637444044","1.99832017091415","2.383567140617","2.91949602329407","8.43235681352856","8.50503512967881","9.03601080742267","8.79139760315936","9.24046140495784","8.58236587757054","7.92435400406092","7.01646278005709","7.09354878416826","7.98905092018449","8.57295285856579","8.46668973235503","9.30748574665789","9.61657094776204","11.6286145577376","12.156266035763","11.8561687765456","10.9769449426186","","",
"Switzerland","CHE","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","128977231.393884","142615455.660274","156369814.697764","122336325.489272","147639674.400585","162539557.522501","169593127.42373","176619544.515209","215699242.000305","340204752.892037","424492715.557467","401148089.933711","345737121.200544","423637814.264034","405511422.079393","481290837.956648","454312688.225407","465674850.158204","525933375.288854","515853431.60654","488523319.409155","622769838.578701","842575248.194353","3869077954.09478","3727842665.94786","4130874237.38426","4639740529.24305","5630268545.43696","5687667871.40687","5644600303.99704","5996757013.10126","6854761052.43632","7348452452.14998","8140963729.55049","9132214395.96233","10166623437.0056","10991218555.1124","14074261977.6476","13822126142.0362","14087394971.2495","13400824106.4389","","",
"Switzerland","CHE","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-48117434.4341842","-43378754.6030667","-133525835.523421","-349639995.832397","-462253067.909451","-214480465.368403","-166883424.486456","138707514.163447","-515214262.382579","-3530012997.90051","321957383.425129","-2457150407.69447","-2168887233.56881","-3171987234.5029","-2288683512.53557","-4342930169.01108","-4197537373.566","-3503473560.14402","-3469607220.02922","-4436598856.44798","-9460991405.88209","-2331447924.39799","791920248.232217","-11755951307.1089","-30265437650.1964","2400039332.71505","1154745949.12594","5265410002.72764","",
"Switzerland","CHE","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","-665688936.226499","-922805889.566479","-1061510472.85213","-1139816496.022","-1002931581.27294","-1019566315.36841","-914183178.444206","-834580546.492347","-806226789.438877","-1090100523.56419","-1504836735.72031","-1713250871.31825","-1872518605.6818","-2398286732.37393","-2579233956.49672","-3037508400.18917","-3010997439.57047","-3461011886.80935","-4408825318.20772","-4270191988.73796","-4049713621.29107","-4574864889.06961","-5326331692.47832","-2819443436.94547","-3954770555.52412","-4426799496.46078","-3683526638.21965","-3953299934.17184","-8375213362.5004","-6317650585.64939","-6123786341.24037","-9043370429.70249","-8223942233.42712","-8419147964.53862","-8609377057.00083","-8701555947.68406","-12569804209.2193","-18871311155.511","-13092433143.2757","-9870073982.56594","-13521630273.4145","-9622145028.59365","",
"Switzerland","CHE","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","1044992213.90409","7179157139.63882","-3175047527.3414","337489010.415451","-950986433.15031","3365834178.984","-198930589.238152","1491178333.22453","1227763748.19064","1090813219.13289","3212573325.35391","-2382168953.53073","1368660248.02519","1169228616.61812","992030434.670819","4396999406.04589","485887669.51711","1009076412.6668","29004057.0971187","2521470102.88279","2153939364.1859","1179396516.53128","-2685041629.62999","-661906467.469498","499039087.318104","-23326649.4455742","-81696051.3191502","-307277322.112092","-17673074234.1271","370597214.949446","3462902019.97561","3853317537.94612","48136881562.9465","125382339066.367","54666259907.9021","184517102804.694","13993611088.8619","35899966726.4416","98770365429.9139","78207226238.309","61682794359.4278","13789118042.4153","",
